description,cat_sub,category,subcategory,desc
sand ad havaianas hype 39/40 bco/wave,21_22,21,22,sandad adhavaianas sandhavaianas sandwave sandbco sand ad havaianas hype 39 40 bco wave
sandalia ipanema masc cartago 1073822117,21_22,21,22,sandaliaipanema ipanemamasc sandaliamasc sandalia1073822117 sandaliacartago sandalia ipanema masc cartago 1073822117
sand ad havaianas top retro 35/36 bege palh,21_22,21,22,sandad adhavaianas sandhavaianas sandpalh sandbege sand ad havaianas top retro 35 36 bege palh
sandalia havaianas 4 nite cinza/bco 43/44,21_22,21,22,sandaliahavaianas havaianasnite sandalianite sandalia44 sandalia43 sandalia havaianas nite cinza bco 43 44
sand ad havaianas aloha 39/40 bc/az est,21_22,21,22,sandad adhavaianas sandhavaianas sandest sandaz sand ad havaianas aloha 39 40 bcom az est
sand ad havaianas surf 37/38 bg/pto/la,21_22,21,22,sandad adhavaianas sandhavaianas sandla sandpto sand ad havaianas surf 37 38 bg pto la
sandalia ipanema surf masc az 43x44,21_22,21,22,sandaliaipanema ipanemasurf sandaliasurf sandaliavolume sandaliaaz sandalia ipanema surf masc az volume
sand ad havaianas casual 37/38 cza chumb,21_22,21,22,sandad adhavaianas sandhavaianas sandchumb sandcza sand ad havaianas casual 37 38 cza chumb
sand ad inup slim feminina ill 005 33/34,21_22,21,22,sandad adinup sandinup sand34 sand33 sand ad inup slim feminina ill 005 33 34
sand ad inup slim feminina ilm 005 33/34,21_22,21,22,sandad adinup sandinup sand34 sand33 sand ad inup slim feminina ilm 005 33 34
sandalia havaianas high look,21_22,21,22,sandaliahavaianas havaianashigh sandaliahigh sandalialook sandaliahigh sandalia havaianas high look
sand havaianas promocional slim floral bco/marinho 35/36,21_22,21,22,sandhavaianas havaianaspromocional sandpromocional sand36 sand35 sand havaianas promocional slim floral bco marinho 35 36
sand ipanema nature ad 35 az/az,21_22,21,22,sandipanema ipanemanature sandnature sandaz sandaz sand ipanema nature ad 35 az az
sandalia havaianas power rosa orquidea 39/40,21_22,21,22,sandaliahavaianas havaianaspower sandaliapower sandalia40 sandalia39 sandalia havaianas power rosa orquidea 39 40
sandalia havaianas slim royal marinho 35/36,21_22,21,22,sandaliahavaianas havaianasslim sandaliaslim sandalia36 sandalia35 sandalia havaianas slim royal marinho 35 36
"sand havaianas team iii, 39/40, az/bc",21_22,21,22,sandhavaianas havaianasteam sandteam sandbc sandaz sand havaianas team iii 39 40 az bc
sandalia havaianas 4 nite cinza/gelo 39/40,21_22,21,22,sandaliahavaianas havaianasnite sandalianite sandalia40 sandalia39 sandalia havaianas nite cinza gelo 39 40
sand havaianas top 1pr. pto 41/42,21_22,21,22,sandhavaianas havaianastop sandtop sand42 sand41 sand havaianas top 1pr pto 41 42
sandalia havaianas slim organic petroleo 41/42,21_22,21,22,sandaliahavaianas havaianasslim sandaliaslim sandalia42 sandalia41 sandalia havaianas slim organic petroleo 41 42
sand rider r1 ink ad 40 pto/amare,21_22,21,22,sandrider riderr1 sandr1 sandamare sandpto sand rider r1 ink ad 40 pto amare
"sand havaianas top, 41/42, branco",21_22,21,22,sandhavaianas havaianastop sandtop sandbranco sand42 sand havaianas top 41 42 branco
sandalia havaianas slim animals bco/preto 35/36,21_22,21,22,sandaliahavaianas havaianasslim sandaliaslim sandalia36 sandalia35 sandalia havaianas slim animals bco preto 35 36
sandalia havaianas power azul naval 45/46,21_22,21,22,sandaliahavaianas havaianaspower sandaliapower sandalia46 sandalia45 sandalia havaianas power azul naval 45 46
sand ad havaianas flat mix 33/34 bge/marav,21_22,21,22,sandad adhavaianas sandhavaianas sandmarav sandbge sand ad havaianas flat mix 33 34 bge marav
sandalia havaianas top ice blue 43/44,21_22,21,22,sandaliahavaianas havaianastop sandaliatop sandalia44 sandalia43 sandalia havaianas top ice blue 43 44
sand ad havaianas color 33/34 lar/neon,21_22,21,22,sandad adhavaianas sandhavaianas sandneon sandlar sand ad havaianas color 33 34 lar neon
sand ad ipanema everyday azul/azul,21_22,21,22,sandad adipanema sandipanema sandazul sandazul sand ad ipanema everyday azul azul
sand ad havaianas slim trop 33/34 pto/imper,21_22,21,22,sandad adhavaianas sandhavaianas sandimper sandpto sand ad havaianas slim trop 33 34 pto imper
sand havaianas gracia 37/8 bco/marfim,21_22,21,22,sandhavaianas havaianasgracia sandgracia sandmarfim sandbco sand havaianas gracia 37 bco marfim
sandalia ipanema way pt/pt 36,21_22,21,22,sandaliaipanema ipanemaway sandaliaway sandalia36 sandaliapt sandalia ipanema way pt pt 36
sand (f) havaianas sl anim 35/36 rosa ba,21_22,21,22,sandfemale femalehavaianas sandhavaianas sandba sandrosa sand female havaianas sl anim 35 36 rosa ba
sand havaianas kids max 1pr graf/gelo 35/36,21_22,21,22,sandhavaianas havaianaskids sandkids sand36 sand35 sand havaianas kids max 1pr graf gelo 35 36
sand (f) havaianas hype 39/0 areia,21_22,21,22,sandfemale femalehavaianas sandhavaianas sandareia sand39 sand female havaianas hype 39 areia
sandalia ipanema classica fem az 37x38,21_22,21,22,sandaliaipanema ipanemaclassica sandaliaclassica sandaliavolume sandaliaaz sandalia ipanema classica fem az volume
sandalia havaianas slim cz 35x36,21_22,21,22,sandaliahavaianas havaianasslim sandaliaslim sandaliavolume sandaliacz sandalia havaianas slim cz volume
sandalia havaianas nova tria rosa quattz 33/34,21_22,21,22,sandaliahavaianas havaianasnova sandalianova sandalia34 sandalia33 sandalia havaianas nova tria rosa quattz 33 34
"sand havaiana tria print, 33/34, bc/rs",21_22,21,22,sandhavaiana havaianatria sandtria sandrs sandbcom sand havaiana tria print 33 34 bcom rs
sandalia havaianas top trend bco/pto 37/38,21_22,21,22,sandaliahavaianas havaianastop sandaliatop sandalia38 sandalia37 sandalia havaianas top trend bco pto 37 38
sand ipanema temas 35 az/lar,21_22,21,22,sandipanema ipanematemas sandtemas sandlar sandaz sand ipanema temas 35 az lar
sand havaianas kids top disney 1pr verm rubi 27/28,21_22,21,22,sandhavaianas havaianaskids sandkids sand28 sand27 sand havaianas kids top disney 1pr verm rubi 27 28
sandalia havaianas basic pt/cz 41x42,21_22,21,22,sandaliahavaianas havaianasbasic sandaliabasic sandaliavolume sandaliacz sandalia havaianas basic pt cz volume
sand ad havaianas flat mix 39/40 bege/mari,21_22,21,22,sandad adhavaianas sandhavaianas sandmari sandbege sand ad havaianas flat mix 39 40 bege mari
sandalia havaianas tribal vde maca 37/38,21_22,21,22,sandaliahavaianas havaianastribal sandaliatribal sandalia38 sandalia37 sandalia havaianas tribal vde maca 37 38
sand havaianas kids flores 1pr. beringela 35/36,21_22,21,22,sandhavaianas havaianaskids sandkids sand36 sand35 sand havaianas kids flores 1pr beringela 35 36
sand ipanema charme ii 36/0 prt/our,21_22,21,22,sandipanema ipanemacharme sandcharme sandour sandprt sand ipanema charme ii 36 prt our
sand havaianas top disney 39/40 bco/preto,21_22,21,22,sandhavaianas havaianastop sandtop sandpreto sandbco sand havaianas top disney 39 40 bco preto
sandalia havaianas power preto /cinza 45/46,21_22,21,22,sandaliahavaianas havaianaspower sandaliapower sandalia46 sandalia45 sandalia havaianas power preto cinza 45 46
sandalia havaianas slim cool bje palha 39/40,21_22,21,22,sandaliahavaianas havaianasslim sandaliaslim sandalia40 sandalia39 sandalia havaianas slim cool bje palha 39 40
"sand havaiana t conceit, 43/44, cza aco",21_22,21,22,sandhavaiana havaianaconceit sandconceit sandaco sandcza sand havaiana conceit 43 44 cza aco
sand ad havaianas slim nautical 33/34 bran/graf,21_22,21,22,sandad adhavaianas sandhavaianas sandgraf sandbran sand ad havaianas slim nautical 33 34 bran graf
sandalia havaianas top conc mar 35/36,21_22,21,22,sandaliahavaianas havaianastop sandaliatop sandalia36 sandalia35 sandalia havaianas top conc mar 35 36
sand havaianas brasil 39/0 branca,21_22,21,22,sandhavaianas havaianasbrasil sandbrasil sandbranca sand39 sand havaianas brasil 39 branca
sand havaianas kids slim frozen 1pr lavanda 31/32,21_22,21,22,sandhavaianas havaianaskids sandkids sand32 sand31 sand havaianas kids slim frozen 1pr lavanda 31 32
sand ipanema tan fem 35 pto/prata,21_22,21,22,sandipanema ipanematan sandtan sandprata sandpto sand ipanema tan fem 35 pto prata
sand ad havaianas slim brasil 35/36 nude rs,21_22,21,22,sandad adhavaianas sandhavaianas sandrs sandnude sand ad havaianas slim brasil 35 36 nude rs
sandalia ipanema way az 39x40,21_22,21,22,sandaliaipanema ipanemaway sandaliaway sandaliavolume sandaliaaz sandalia ipanema way az volume
esm beauty color punta cana 1un-sm,151_239,151,239,esmbeauty beautycolor esmcolor esmsm esm1un esm beauty color punta cana 1un sm
esmalte latika pina saveur 9ml,151_239,151,239,esmaltelatika latikapina esmaltepina esmalteliquido esmaltesaveur esmalte latika pina saveur liquido
esm betulla sandy perolado lume 325 1un,151_239,151,239,esmbetulla betullasandy esmsandy esm1un esm325 esm betulla sandy perolado lume 325 1un
esm colorama acessorios cinto 8ml,151_239,151,239,esmcolorama coloramaacessorios esmacessorios esmliquido esmcinto esm colorama acessorios cinto liquido
esm risque hipo fada 8ml,151_239,151,239,esmrisque risquehipo esmhipo esmliquido esmfada esm risque hipo fada liquido
esmalte latika daisy feelings 9ml,151_239,151,239,esmaltelatika latikadaisy esmaltedaisy esmalteliquido esmaltefeelings esmalte latika daisy feelings liquido
esmalte risque obsessao 8ml,151_239,151,239,esmalterisque risqueobsessao esmalteobsessao esmalteliquido esmalteobsessao esmalte risque obsessao liquido
esmalte impala sandy tempo 8ml,151_239,151,239,esmalteimpala impalasandy esmaltesandy esmalteliquido esmaltetempo esmalte impala sandy tempo liquido
esm risque carmim,151_239,151,239,esmrisque risquecarmim esmcarmim esmcarmim esmrisque esm risque carmim
esm risque penelope charminho lilas 8ml,151_239,151,239,esmrisque risquepenelope esmpenelope esmliquido esmlilas esm risque penelope charminho lilas liquido
esmalte vult 5free #divando 10 8ml,151_239,151,239,esmaltevult vult5free esmalte5free esmalteliquido esmalte10 esmalte vult 5free #divando 10 liquido
esmalte risque cremoso escuro 8ml rainha pista toda,151_239,151,239,esmalterisque risquecremoso esmaltecremoso esmaltetoda esmaltepista esmalte risque cremoso escuro liquido rainha pista toda
esm colorama g-antonelli efeito duvido n olhar 1un,151_239,151,239,esmcolorama coloramaantonelli esmantonelli esm1un esmolhar esm colorama antonelli efeito duvido olhar 1un
esm risque condessa 1un-sm,151_239,151,239,esmrisque risquecondessa esmcondessa esmsm esm1un esm risque condessa 1un sm
esm risque agreste 8ml,151_239,151,239,esmrisque risqueagreste esmagreste esmliquido esmagreste esm risque agreste liquido
esm colorama unica camada rosa tropical 8ml,151_239,151,239,esmcolorama coloramaunica esmunica esmliquido esmtropical esm colorama unica camada rosa tropical liquido
esm risque expresso 8ml,151_239,151,239,esmrisque risqueexpresso esmexpresso esmliquido esmexpresso esm risque expresso liquido
esm colorama natural rose 8ml,151_239,151,239,esmcolorama coloramanatural esmnatural esmliquido esmrose esm colorama natural rose liquido
esmalte vult 5free meu vermelho 06 8ml,151_239,151,239,esmaltevult vult5free esmalte5free esmalteliquido esmalte06 esmalte vult 5free vermelho 06 liquido
esmalte vult 5free determinada 02 8ml,151_239,151,239,esmaltevult vult5free esmalte5free esmalteliquido esmalte02 esmalte vult 5free determinada 02 liquido
esm beauty color bailarina 1un-sm,151_239,151,239,esmbeauty beautycolor esmcolor esmsm esm1un esm beauty color bailarina 1un sm
esm elke blister orkut n.9 7ml,151_239,151,239,esmelke elkeblister esmblister esmliquido esmorkut esm elke blister orkut liquido
esmalte impala retro troca o disco 7.5ml,151_239,151,239,esmalteimpala impalaretro esmalteretro esmalteliquido esmaltedisco esmalte impala retro troca disco liquido
esmalte colorama gel so da nude 8ml,151_239,151,239,esmaltecolorama coloramagel esmaltegel esmalteliquido esmaltenude esmalte colorama gel so nude liquido
esm colorama unica camada azul celeste 8ml,151_239,151,239,esmcolorama coloramaunica esmunica esmliquido esmceleste esm colorama unica camada azul celeste liquido
esmalte vult 5free acucar mascavo 05 8ml,151_239,151,239,esmaltevult vult5free esmalte5free esmalteliquido esmalte05 esmalte vult 5free acucar mascavo 05 liquido
esm colorama verniz&cor brilho noite 8ml,151_239,151,239,esmcolorama coloramaverniz&cor esmverniz&cor esmliquido esmnoite esm colorama verniz&cor brilho noite liquido
esmalte risque crem ver de verdade 8ml,151_239,151,239,esmalterisque risquecrem esmaltecrem esmalteliquido esmalteverdade esmalte risque crem ver verdade liquido
esm colorama mist.turquia capa do cia 8ml,151_239,151,239,esmcolorama coloramamist esmmist esmliquido esmcia esm colorama mist turquia capa cia liquido
esm risque la boheme 1un-sm,151_239,151,239,esmrisque risquela esmla esmsm esm1un esm risque la boheme 1un sm
esm elke fica comigo n.43 7ml,151_239,151,239,esmelke elkefica esmfica esmliquido esm43 esm elke fica comigo 43 liquido
esm risque rendas brasil nat gloss vidri 1un-sm,151_239,151,239,esmrisque risquerendas esmrendas esmsm esm1un esm risque rendas brasil nat gloss vidri 1un sm
esm risque vitral 8ml,151_239,151,239,esmrisque risquevitral esmvitral esmliquido esmvitral esm risque vitral liquido
esmalte vult soundtrack 8ml,151_239,151,239,esmaltevult vultsoundtrack esmaltesoundtrack esmalteliquido esmaltesoundtrack esmalte vult soundtrack liquido
esm colorama verniz&cor cosmopolitan 8ml,151_239,151,239,esmcolorama coloramaverniz&cor esmverniz&cor esmliquido esmcosmopolitan esm colorama verniz&cor cosmopolitan liquido
esm colorama mar mutante 1un-sm,151_239,151,239,esmcolorama coloramamar esmmar esmsm esm1un esm colorama mar mutante 1un sm
esmalte colorama gel nude desejo 8ml,151_239,151,239,esmaltecolorama coloramagel esmaltegel esmalteliquido esmaltedesejo esmalte colorama gel nude desejo liquido
esm risque color efect v.negra,151_239,151,239,esmrisque risquecolor esmcolor esmnegra esmefect esm risque color efect negra
"esm risque hipo licor 10,5ml",151_239,151,239,esmrisque risquehipo esmhipo esmliquido esmlicor esm risque hipo licor liquido
esmalte risque carregada no basico 8ml,151_239,151,239,esmalterisque risquecarregada esmaltecarregada esmalteliquido esmaltebasico esmalte risque carregada basico liquido
esmalte revlon creme valentine 730,151_239,151,239,esmalterevlon revloncreme esmaltecreme esmalte730 esmaltevalentine esmalte revlon creme valentine 730
esm risque azul hortens 1un-sm,151_239,151,239,esmrisque risqueazul esmazul esmsm esm1un esm risque azul hortens 1un sm
esmalte vult rocambole 8ml,151_239,151,239,esmaltevult vultrocambole esmalterocambole esmalteliquido esmalterocambole esmalte vult rocambole liquido
esm colorama super cores marrom mutante 8ml,151_239,151,239,esmcolorama coloramasuper esmsuper esmliquido esmmutante esm colorama super cores marrom mutante liquido
esmalte impala meus segredos abafa caso,151_239,151,239,esmalteimpala impalasegredos esmaltesegredos esmaltecaso esmalteabafa esmalte impala segredos abafa caso
esm colorama unica camada conhaque 8ml,151_239,151,239,esmcolorama coloramaunica esmunica esmliquido esmconhaque esm colorama unica camada conhaque liquido
esm colorama nutriverniz nozes 8ml,151_239,151,239,esmcolorama coloramanutriverniz esmnutriverniz esmliquido esmnozes esm colorama nutriverniz nozes liquido
esmalte risque orelha orelha 8ml,151_239,151,239,esmalterisque risqueorelha esmalteorelha esmalteliquido esmalteorelha esmalte risque orelha orelha liquido
esmalte vult 5free puro nude 03 8ml,151_239,151,239,esmaltevult vult5free esmalte5free esmalteliquido esmalte03 esmalte vult 5free puro nude 03 liquido
esm risque eu era feliz sab bic s rodinhas 1un-sm,151_239,151,239,esmrisque risquefeliz esmfeliz esmsm esm1un esm risque feliz sab bic rodinhas 1un sm
esm colorama g-antonelli sensualizando,151_239,151,239,esmcolorama coloramaantonelli esmantonelli esmsensualizando esmantonelli esm colorama antonelli sensualizando
esm risque cigana 1un-sm,151_239,151,239,esmrisque risquecigana esmcigana esmsm esm1un esm risque cigana 1un sm
esmalte vult 5free panqueca doce 09 8ml,151_239,151,239,esmaltevult vult5free esmalte5free esmalteliquido esmalte09 esmalte vult 5free panqueca doce 09 liquido
esm risque branco campeao 8ml,151_239,151,239,esmrisque risquebranco esmbranco esmliquido esmcampeao esm risque branco campeao liquido
esm elke blister rouge n.2 7ml,151_239,151,239,esmelke elkeblister esmblister esmliquido esmrouge esm elke blister rouge liquido
esm risque vidas sonoras 1un-sm vde mao e vend,151_239,151,239,esmrisque risquevidas esmvidas esmvend esmmao esm risque vidas sonoras 1un sm vde mao vend
esm risque marron glace 8ml,151_239,151,239,esmrisque risquemarron esmmarron esmliquido esmglace esm risque marron glace liquido
esmalte revlon creme ravishing 675,151_239,151,239,esmalterevlon revloncreme esmaltecreme esmalte675 esmalteravishing esmalte revlon creme ravishing 675
esmalte impala cremoso sm vinho,151_239,151,239,esmalteimpala impalacremoso esmaltecremoso esmaltevinho esmaltesm esmalte impala cremoso sm vinho
esm colorama nutriverniz papaya 8ml,151_239,151,239,esmcolorama coloramanutriverniz esmnutriverniz esmliquido esmpapaya esm colorama nutriverniz papaya liquido
esm risque fada,151_239,151,239,esmrisque risquefada esmfada esmfada esmrisque esm risque fada
