description,cat_sub,category,subcategory,desc
esmalte impala cremoso sm vinho,151_239,151,239,esmalte impala cremoso sm vinho
esm colorama nutriverniz papaya 8ml,151_239,151,239,esm colorama nutriverniz papaya 8ml
esm risque fada,151_239,151,239,esm risque fada
esm betulla sandy muda cor galaxia 459 1un,151_239,151,239,esm betulla sandy muda cor galaxia 459 1un
esm risque butterfly 8ml,151_239,151,239,esm risque butterfly 8ml
esm risque show 8ml,151_239,151,239,esm risque show 8ml
esm risque branquissimo 8ml,151_239,151,239,esm risque branquissimo 8ml
esm colorama verniz&cor carbono 8ml,151_239,151,239,esm colorama verniz&cor carbono 8ml
esm risque colecoes possessao rosa,151_239,151,239,esm risque colecoes possessao rosa
esm colorama g-antonelli dar o q falar,151_239,151,239,esm colorama g antonelli dar q falar
esm colorama artistica verde palmeira 8ml,151_239,151,239,esm colorama artistica verde palmeira 8ml
esm colorama verniz rosa incrivel,151_239,151,239,esm colorama verniz rosa incrivel
esm risque rose,151_239,151,239,esm risque rose
esm risque rendas brasil tule,151_239,151,239,esm risque rendas brasil tule
esmalte impala perolado sm paraiso,151_239,151,239,esmalte impala perolado sm paraiso
esmalte cremoso 5free meu jeito 8ml  vult,151_239,151,239,esmalte cremoso 5free jeito 8ml  vult
esmalte colorama gel verm obsessao 8ml,151_239,151,239,esmalte colorama gel verm obsessao 8ml
esm colorama universo 8ml,151_239,151,239,esm colorama universo 8ml
esmalte risque ultima coca cola 8ml,151_239,151,239,esmalte risque ultima coca cola 8ml
esm colorama cob intensi cor 1un-sm,151_239,151,239,esm colorama cob intensi cor 1un sm
esm risque flash dance 8ml,151_239,151,239,esm risque flash dance 8ml
esm risque colecoes granulado rose,151_239,151,239,esm risque colecoes granulado rose
esm colorama nutriverniz fagulha 8ml,151_239,151,239,esm colorama nutriverniz fagulha 8ml
esm beauty color met felina 1un,151_239,151,239,esm beauty color met felina 1un
esm colorama artistica roxo metalico 8ml,151_239,151,239,esm colorama artistica roxo metalico 8ml
esmalte latika space infinite 9ml,151_239,151,239,esmalte latika space infinite 9ml
esmalte risque vida sonora sup fant rosa m,151_239,151,239,esmalte risque vida sonora sup fant rosa m
esm elke noivinha n.40 7ml,151_239,151,239,esm elke noivinha n 40 7ml
esmalte risque as mil purpurinas 8ml,151_239,151,239,esmalte risque mil purpurinas 8ml
esm colorama castanha 8ml,151_239,151,239,esm colorama castanha 8ml
esm beauty color bem amada 1un,151_239,151,239,esm beauty color bem amada 1un
esmalte risque vida sonora verm.sol m.iaia,151_239,151,239,esmalte risque vida sonora verm sol m iaia
esmalte impala esmalticons chorei rir,151_239,151,239,esmalte impala esmalticons chorei rir
esmalte risque choque pink 8ml,151_239,151,239,esmalte risque choque pink 8ml
esmalte impala tratamento incolor,151_239,151,239,esmalte impala tratamento incolor
esm risque dafne 8ml,151_239,151,239,esm risque dafne 8ml
suco pto del valle 100% lar 250ml,15_12,15,12,suco pto del valle 100% lar 250ml
suco misto alianca 200ml-tp bergamota/maca,15_12,15,12,suco misto alianca 200ml tp bergamota maca
suco pto del valle res cranber c maca 250ml,15_12,15,12,suco pto del valle res cranber c maca 250ml
suco bio2 kids ban/lar/mac/qui org 200ml,15_12,15,12,suco bio2 kids ban lar macom qui org 200ml
suco pto izzy manga 1l,15_12,15,12,suco pto izzy manga 1l
nectar marata pessego tp 200ml,15_12,15,12,nectar marata pessego tp 200ml
bebida del valle uva pet 1l,15_12,15,12,bebida del valle uva pet 1l
suco fresh vegg 330ml life,15_12,15,12,suco fresh vegg 330ml life
suco de tomate raiola 500ml,15_12,15,12,suco tomate raiola 500ml
suco laranja/cenoura sao luiz 300ml,15_12,15,12,suco laranja cenoura sao luiz 300ml
suco pto maguary maracuja 1l,15_12,15,12,suco pto maguary maracuja 1l
nectar tetra serigy 1lt manga .,15_12,15,12,nectar tetra serigy 1lt manga  
suco pto maguary limonada 1l,15_12,15,12,suco pto maguary limonada 1l
nectar del valle goiaba 290ml,15_12,15,12,nectar del valle goiaba 290ml
suco suvalan maca/laranja/beterrab tp 1l,15_12,15,12,suco suvalan maca laranja beterrab tp 1l
suco de laranja extrafruti 1l,15_12,15,12,suco laranja extrafruti 1l
suco sumo 300ml sabores,15_12,15,12,suco sumo 300ml sabores
suco palmeiron 500ml caju,15_12,15,12,suco palmeiron 500ml caju
"suco alevin 1l, uva",15_12,15,12,suco alevin 1l uva
beb func life mix 1l manga,15_12,15,12,beb func life mix 1l manga
nectar sufresh laranja 1l,15_12,15,12,nectar sufresh laranja 1l
suco jandaia pronto 1l polli frutti,15_12,15,12,suco jandaia pronto 1l polli frutti
suco fazenda maracuja tp 1l,15_12,15,12,suco fazenda maracuja tp 1l
muppy 200 ml maracuja,15_12,15,12,muppy 200 ml maracuja
nectar del valle mais maracuja 200ml,15_12,15,12,nectar del valle maracuja 200ml
nectar maguary maracuja 200ml,15_12,15,12,nectar maguary maracuja 200ml
nectar del valle mais pessego tp 1l,15_12,15,12,nectar del valle pessego tp 1l
suco pto liv green cranberry 1l,15_12,15,12,suco pto liv green cranberry 1l
"nectar del valle mais pessego 1,5lt",15_12,15,12,nectar del valle pessego 15lt
suco pto minute maid mais laranja caseira 250ml,15_12,15,12,suco pto minute maid laranja caseira 250ml
suco pomaris 500ml,15_12,15,12,suco pomaris 500ml
suco green people bas laranja 250ml,15_12,15,12,suco green people bas laranja 250ml
nectar maguary stevia maracuja 1l,15_12,15,12,nectar maguary stevia maracuja 1l
suco pto liv grape fruit 269ml,15_12,15,12,suco pto liv grape fruit 269ml
suco pto nectar maguary maracuja 2l,15_12,15,12,suco pto nectar maguary maracuja 2l
suco grapejuice 238ml-lt uva vde,15_12,15,12,suco grapejuice 238ml lt uva vde
suco lanjal 625ml,15_12,15,12,suco lanjal 625ml
suco pronto greenpeople 500ml-gf lar,15_12,15,12,suco pronto greenpeople 500ml gf lar
suco pto liv cramberry 269ml,15_12,15,12,suco pto liv cramberry 269ml
suco pto pin up maca verde 1l,15_12,15,12,suco pto pin up maca verde 1l
nectar myberries 1l framboesa,15_12,15,12,nectar myberries 1l framboesa
"suco del valle frut 1l, manga",15_12,15,12,suco del valle frut 1l manga
"suco greenpeople basic 1l, laranja",15_12,15,12,suco greenpeople basic 1l laranja
suco okf c/pedacos de fruta 240ml,15_12,15,12,suco okf com pedacos fruta 240ml
suco pfanner cranberry tp 1l,15_12,15,12,suco pfanner cranberry tp 1l
suco pronto misto greenpeople 500ml lar/cen/bet,15_12,15,12,suco pronto misto greenpeople 500ml lar cen bet
suco pto pin up cranberry 1l,15_12,15,12,suco pto pin up cranberry 1l
suco pto maguary kids car marac 200ml,15_12,15,12,suco pto maguary kids car marac 200ml
nectar adoralle maracuja 1l,15_12,15,12,nectar adoralle maracuja 1l
suco pto shefa mix uva 1l,15_12,15,12,suco pto shefa mix uva 1l
suco jandaia pronto 200ml caju,15_12,15,12,suco jandaia pronto 200ml caju
nectar maguary pessego 200ml,15_12,15,12,nectar maguary pessego 200ml
beb func life mix 1l laranja,15_12,15,12,beb func life mix 1l laranja
nectar frutaria gr/kiw/mac/uv.v 1l,15_12,15,12,nectar frutaria gr kiw macom uv v 1l
nectar dafruta hotwheels morango 200ml,15_12,15,12,nectar dafruta hotwheels morango 200ml
suco superbom 100% 200ml manga/maca,15_12,15,12,suco superbom 100% 200ml manga maca
suco pe de fruta 400g coco power,15_12,15,12,suco pe fruta 400g coco power
suco func life mix kids 200ml uva,15_12,15,12,suco func life mix kids 200ml uva
suco do bem todo dia caju 200ml,15_12,15,12,suco bem todo dia caju 200ml
nectar bela ischia laranja 1l,15_12,15,12,nectar bela ischia laranja 1l
suco alevin maracuja 1l,15_12,15,12,suco alevin maracuja 1l
suco pto amazoo acai c/banana 750ml,15_12,15,12,suco pto amazoo acai com banana 750ml
nectar 200ml yummy fresh uva/maca,15_12,15,12,nectar 200ml yummy fresh uva maca
suco noss fruta brasil 390g bag sab acai/caja/tama,15_12,15,12,suco noss fruta brasil 390g bag sab acai caja tama
suco pto dafruta caju 200ml,15_12,15,12,suco pto dafruta caju 200ml
nectar sufresh uva 1l,15_12,15,12,nectar sufresh uva 1l
suco lagoa laranja natur 300ml copo,15_12,15,12,suco lagoa laranja natur 300ml copo
nectar tial manga 335ml,15_12,15,12,nectar tial manga 335ml
suco pto disfrut manga 200ml,15_12,15,12,suco pto disfrut manga 200ml
nectar 1l la fruit tp maracuja,15_12,15,12,nectar 1l la fruit tp maracuja
nectar maguary pera 1l,15_12,15,12,nectar maguary pera 1l
"nectar jandaia 1l, laranja/maca",15_12,15,12,nectar jandaia 1l laranja maca
suco green people tieta 350ml,15_12,15,12,suco green people tieta 350ml
nectar maguary frozen morango 200ml,15_12,15,12,nectar maguary frozen morango 200ml
suco juver uva verde vd 200ml,15_12,15,12,suco juver uva verde vd 200ml
nectar marata maracuja tp 1l,15_12,15,12,nectar marata maracuja tp 1l
nectar marata limao tp 1l,15_12,15,12,nectar marata limao tp 1l
nectar nutrinectar maracuja 1l,15_12,15,12,nectar nutrinectar maracuja 1l
suco 900ml natural one tangerina,15_12,15,12,suco 900ml natural one tangerina
suco 450ml d'lice frut citri,15_12,15,12,suco 450ml d'lice frut citri
suco pto do bem todo dia laranja 1l,15_12,15,12,suco pto bem todo dia laranja 1l
suco dafruta 300ml refrsh laranja/morango,15_12,15,12,suco dafruta 300ml refrsh laranja morango
nectar 200ml del valle fresh uva,15_12,15,12,nectar 200ml del valle fresh uva
nectar maguary laranjeira c/gomtradic 1l,15_12,15,12,nectar maguary laranjeira com gomtradic 1l
sufresh gominhos 1lt tangerina,15_12,15,12,sufresh gominhos 1lt tangerina
vinho p&r gauthier cote du rhone tto 750ml,6_112,6,112,vinho p&r gauthier cote du rhone tto 750ml
vinho 120 cabernet sauvignon gfa 375ml,6_112,6,112,vinho 120 cabernet sauvignon gfa 375ml
vinho salton paradoxo merlot 750ml,6_112,6,112,vinho salton paradoxo merlot 750ml
vinho montgras intriga gfa 750ml,6_112,6,112,vinho montgras intriga gfa 750ml
vinho la coste cuvee tinto gfa 750ml,6_112,6,112,vinho la coste cuvee tinto gfa 750ml
vinho la espera torrontes gfa 750ml,6_112,6,112,vinho la espera torrontes gfa 750ml
vinho duc de montgerald vi tto gfa 750ml,6_112,6,112,vinho duc montgerald vi tto gfa 750ml
vinho tto alma negra 750ml pinot noir arg,6_112,6,112,vinho tto alma negra 750ml pinot noir arg
vinho castiglion dainero rosso gfa 750ml,6_112,6,112,vinho castiglion dainero rosso gfa 750ml
vinho san sil domina barb dalb gfa 750ml,6_112,6,112,vinho san sil domina barb dalb gfa 750ml
vinho fran val de revel 750ml bordeaux tt,6_112,6,112,vinho fran val revel 750ml bordeaux tt
vinho tto nac santa colina est cab sauv,6_112,6,112,vinho tto nac santa colina est cab sauv
vinho linton park shiraz gfa 750ml,6_112,6,112,vinho linton park shiraz gfa 750ml
vinho esph el pacto 750ml tt,6_112,6,112,vinho esph el pacto 750ml tt
vinho fran chateau d-archambeau 750ml tt,6_112,6,112,vinho fran chateau d archambeau 750ml tt
vinho san silvestro piem rosso gfa 750ml,6_112,6,112,vinho san silvestro piem rosso gfa 750ml
vinho esph elegido seleccion 750ml tempr tt syrah,6_112,6,112,vinho esph elegido seleccion 750ml tempr tt syrah
vinho quieto tinto reserva gfa 750ml,6_112,6,112,vinho quieto tinto reserva gfa 750ml
vinho traversa tann merlot bag in box 3l,6_112,6,112,vinho traversa tann merlot bag in box 3l
vinho fran pavillon leoville 750ml tt,6_112,6,112,vinho fran pavillon leoville 750ml tt
vinho encostas do coa reserva. 750ml tto,6_112,6,112,vinho encostas coa reserva  750ml tto
vinho tto sta helena rsvd 375ml carme chi,6_112,6,112,vinho tto sta helena rsvd 375ml carme chi
vinho p&r gauthier syrah pays doc gfa 750ml,6_112,6,112,vinho p&r gauthier syrah pays doc gfa 750ml
vinho montgras la paz merlot gfa 750ml,6_112,6,112,vinho montgras la paz merlot gfa 750ml
vinho castelo do sulco gfa 750ml,6_112,6,112,vinho castelo sulco gfa 750ml
vinho tto carmen res 750ml carm chi,6_112,6,112,vinho tto carmen res 750ml carm chi
vinho esph lopez haro crianza 750ml tt,6_112,6,112,vinho esph lopez haro crianza 750ml tt
vinho tto terra 750ml carm chi,6_112,6,112,vinho tto terra 750ml carm chi
vinho sta ana 375ml selection tto,6_112,6,112,vinho sta ana 375ml selection tto
vinho aracuri cabernet sauvig gfa 750ml,6_112,6,112,vinho aracuri cabernet sauvig gfa 750ml
vinho almaden pinotage tt 750ml .,6_112,6,112,vinho almaden pinotage tt 750ml  
vinho barolo reserv cos di bu 2011 750ml,6_112,6,112,vinho barolo reserv cos di bu 2011 750ml
vinho tto terra res 750ml carm chi,6_112,6,112,vinho tto terra res 750ml carm chi
vinho ital montepul abruzzo 750ml prem doc tt,6_112,6,112,vinho ital montepul abruzzo 750ml prem doc tt
vinho tto montes alpha 750ml carme chi,6_112,6,112,vinho tto montes alpha 750ml carme chi
vinho monte zovo canaja tinto gfa 750ml,6_112,6,112,vinho monte zovo canaja tinto gfa 750ml
vinho casa real 2013 gfa 750ml,6_112,6,112,vinho casa real 2013 gfa 750ml
vinho monte zovo calinverno rosso 750ml,6_112,6,112,vinho monte zovo calinverno rosso 750ml
vinho rhebokskloof vine shira gfa 750ml,6_112,6,112,vinho rhebokskloof vine shira gfa 750ml
vinho port escultor 750ml tt sc,6_112,6,112,vinho port escultor 750ml tt sc
vinho los medanos carbenet sauvig org 375ml,6_112,6,112,vinho los medanos carbenet sauvig org 375ml
vinho casa agric port 750ml tto syr,6_112,6,112,vinho casa agric port 750ml tto syr
vinho pinhel 750ml colheita tto,6_112,6,112,vinho pinhel 750ml colheita tto
vinho andalve 750ml,6_112,6,112,vinho andalve 750ml
vinho san sil primaio dolc dal gfa 750ml,6_112,6,112,vinho san sil primaio dolc dal gfa 750ml
vinho kranz cabernet sauvignon gfa 750ml,6_112,6,112,vinho kranz cabernet sauvignon gfa 750ml
vinho vina mayor reserva gfa 750ml,6_112,6,112,vinho vina mayor reserva gfa 750ml
vinho montgras reserva carmene gfa 750ml,6_112,6,112,vinho montgras reserva carmene gfa 750ml
vinho montgras solar merlot gfa 750ml,6_112,6,112,vinho montgras solar merlot gfa 750ml
vinho tto catena 750ml malbec arg,6_112,6,112,vinho tto catena 750ml malbec arg
vinho cantoalba classic cab sa gfa 750ml,6_112,6,112,vinho cantoalba classic cab sa gfa 750ml
vinho 120 merlot gfa 750ml,6_112,6,112,vinho 120 merlot gfa 750ml
vinho brandsen cabernet sauvig gfa 750ml,6_112,6,112,vinho brandsen cabernet sauvig gfa 750ml
vinho cafe elephant pinotage 750ml tto,6_112,6,112,vinho cafe elephant pinotage 750ml tto
vinho vinorum cabernet sau premium 750ml,6_112,6,112,vinho vinorum cabernet sau premium 750ml
vinho villaggio grando malbec gfa 750ml,6_112,6,112,vinho villaggio grando malbec gfa 750ml
vinho de bardos ars epica gfa 750ml,6_112,6,112,vinho bardos ars epica gfa 750ml
vinho tto baron philippe 750ml carm chi,6_112,6,112,vinho tto baron philippe 750ml carm chi
vinho p&r gauthier cotes prov gfa 750ml,6_112,6,112,vinho p&r gauthier cotes prov gfa 750ml
vinho vinorum malbec premium gfa 750ml,6_112,6,112,vinho vinorum malbec premium gfa 750ml
vinho encostas peso 750ml douro doc tto,6_112,6,112,vinho encostas peso 750ml douro doc tto
vinho castellani chianti docg gfa 750ml,6_112,6,112,vinho castellani chianti docg gfa 750ml
vinho cantoalba malbec gfa 750ml,6_112,6,112,vinho cantoalba malbec gfa 750ml
vinho cloud break red blend gfa 750ml,6_112,6,112,vinho cloud break red blend gfa 750ml
vinho chateau franc mayne grand cr 750ml,6_112,6,112,vinho chateau franc mayne grand cr 750ml
vinho alianca terra boa tto gfa 750ml,6_112,6,112,vinho alianca terra boa tto gfa 750ml
vinho casa perini arbo marselan 750ml,6_112,6,112,vinho casa perini arbo marselan 750ml
vinho les forts du moulin cab sau 750ml,6_112,6,112,vinho les forts du moulin cab sau 750ml
vinho castiglion prima pietra 2010 750ml,6_112,6,112,vinho castiglion prima pietra 2010 750ml
vinho cantoalba cabernet sauvi gfa 750ml,6_112,6,112,vinho cantoalba cabernet sauvi gfa 750ml
vinho rhebokskloof vine pinot gfa 750ml,6_112,6,112,vinho rhebokskloof vine pinot gfa 750ml
vinho ital b-lame barbaresco 750ml-tt,6_112,6,112,vinho ital b lame barbaresco 750ml tt
vinho venturini amarone classi gfa 750ml,6_112,6,112,vinho venturini amarone classi gfa 750ml
vinho carta vieja cabernet sauv gfa 1.5l,6_112,6,112,vinho carta vieja cabernet sauv gfa 1 5l
vinho montgras solar carmenere gfa 750ml,6_112,6,112,vinho montgras solar carmenere gfa 750ml
vinho miolo selecao pinot gri/ries 750ml,6_112,6,112,vinho miolo selecao pinot gri ries 750ml
vinho ravasqueira sel enol tto gfa 750ml,6_112,6,112,vinho ravasqueira sel enol tto gfa 750ml
vinho chileno bphil-rothschild rsv carmenere 750ml,6_100,6,100,vinho chileno bphil rothschild rsv carmenere 750ml
vinho chileno aresti resv merlot 750ml,6_100,6,100,vinho chileno aresti resv merlot 750ml
vinho chil 750ml mirador de los andes suav blanc,6_100,6,100,vinho chil 750ml mirador los andes suav blanc
vinho chileno 750ml caballo dorado reserva merlot,6_100,6,100,vinho chileno 750ml caballo dorado reserva merlot
vinho chileno bellegrave pomerol gfa 750ml,6_100,6,100,vinho chileno bellegrave pomerol gfa 750ml
vinho chileno apaltagua est selec carm 750ml,6_100,6,100,vinho chileno apaltagua est selec carm 750ml
vinho chileno sta helena reserv carmenere 750ml,6_100,6,100,vinho chileno sta helena reserv carmenere 750ml
vinho chileno autoritas malbec 750ml,6_100,6,100,vinho chileno autoritas malbec 750ml
vinho chileno casillero del d merlot 750ml,6_100,6,100,vinho chileno casillero del d merlot 750ml
vinho chileno sta ema g rsva carign 750ml,6_100,6,100,vinho chileno sta ema g rsva carign 750ml
vinho chileno 750ml toro de piedra carm/caber,6_100,6,100,vinho chileno 750ml toro piedra carm caber
vinho chileno sta helena res s.blanc 750ml,6_100,6,100,vinho chileno sta helena res s blanc 750ml
vinho chileno aromo merlot 750ml,6_100,6,100,vinho chileno aromo merlot 750ml
vinho chileno rios chileno varietal sauv blanc 750ml,6_100,6,100,vinho chileno rios chileno varietal sauv blanc 750ml
vinho chileno humo blanco pinot noir 750ml,6_100,6,100,vinho chileno humo blanco pinot noir 750ml
vinho chileno ventisquero reserva syrah 750ml,6_100,6,100,vinho chileno ventisquero reserva syrah 750ml
vinho chileno gran tarapaca resv merlot sec tt 750ml,6_100,6,100,vinho chileno gran tarapaca resv merlot sec tt 750ml
vinho chileno dona dominga resv viognier 750ml,6_100,6,100,vinho chileno dona dominga resv viognier 750ml
